Cust_ID,Block,Ship_mode,Discount,Weight_gm,Cust_calls,Prior_purchases,Priority,Gender,Cust_rating,Cost,Timeliness
509,D,Ship,59,3838,3,4,high,M,1,243,1
510,F,Ship,51,1425,5,7,medium,F,3,149,1
511,A,Ship,3,1660,6,4,medium,F,5,251,0
512,B,Ship,7,5614,4,3,low,M,2,162,0
513,D,Road,4,4374,4,3,low,F,1,251,1
514,F,Ship,19,2944,6,3,high,F,4,192,1
515,D,Ship,6,4652,3,2,medium,M,5,272,0
516,F,Road,3,4878,3,2,low,F,5,271,0
517,A,Road,10,1144,4,5,medium,F,1,231,0
518,F,Ship,1,4536,4,4,medium,F,3,166,0
519,B,Ship,5,1782,6,4,medium,M,4,296,1
520,C,Road,2,5150,4,2,low,M,5,142,1
521,C,Ship,41,2042,3,3,low,F,4,216,1
522,F,Ship,41,3015,3,10,medium,M,5,241,1
523,B,Flight,4,4812,5,2,medium,M,5,148,0
524,D,Ship,5,1215,6,4,low,M,3,304,1
525,D,Ship,5,1981,5,6,low,F,2,226,1
526,C,Flight,1,4865,4,4,low,F,3,221,0
527,C,Ship,7,5211,4,3,low,F,1,269,1
528,F,Road,5,5470,4,10,medium,F,2,189,0
529,D,Ship,5,4363,3,2,high,F,4,209,0
530,F,Road,41,3280,4,3,medium,F,4,197,1
531,F,Ship,3,1070,7,4,medium,M,2,300,1
532,F,Ship,55,1663,2,3,low,F,4,255,1
533,D,Ship,9,1869,4,5,medium,F,4,257,1
534,A,Road,1,1177,5,6,medium,F,4,262,0
535,B,Flight,45,2707,4,3,low,F,3,227,1
536,C,Ship,6,4226,4,2,low,M,3,229,1
537,F,Ship,3,4454,4,3,high,M,5,164,0
538,B,Ship,47,1909,5,5,medium,M,3,174,1
539,A,Ship,16,1499,5,3,medium,M,2,158,1
540,D,Ship,8,4914,5,2,high,F,4,263,0
541,A,Ship,1,4078,3,3,high,M,5,270,1
542,B,Road,65,3679,4,3,low,F,2,239,1
543,F,Ship,4,5782,4,3,medium,F,2,252,0
544,D,Ship,6,1631,6,5,high,M,4,297,0
545,F,Ship,37,2239,6,3,medium,M,1,257,1
546,B,Ship,5,5059,4,2,low,F,1,216,0
547,F,Ship,2,4503,4,4,medium,F,4,224,1
548,C,Flight,7,3311,3,2,high,M,3,255,1
549,D,Ship,2,5649,4,2,low,M,2,265,0
550,F,Ship,27,3276,5,2,medium,M,2,184,1
551,C,Ship,4,5014,5,2,low,F,3,254,0
552,B,Ship,15,2302,3,2,medium,F,4,230,1
553,C,Ship,60,1950,4,2,low,M,1,140,1
554,B,Ship,10,4291,4,4,low,F,3,200,1
555,A,Road,2,1243,6,4,low,F,5,269,0
556,F,Ship,22,1698,4,2,low,F,1,177,1
557,B,Road,7,5517,4,3,high,F,3,274,0
558,B,Ship,4,2263,4,4,low,M,1,216,1
559,A,Ship,4,5461,5,2,low,F,1,246,0
560,F,Ship,8,1841,4,5,low,M,5,245,0
561,D,Ship,60,2443,5,6,medium,F,5,234,1
562,B,Ship,5,1966,6,4,low,M,5,258,1
563,D,Ship,56,3765,3,2,low,F,4,192,1
564,C,Ship,18,2832,3,2,medium,F,1,230,1
565,F,Ship,5,5320,2,3,low,F,5,189,0
566,C,Road,4,5857,4,3,medium,M,4,222,0
567,F,Ship,1,1472,4,5,medium,M,1,245,0
568,A,Ship,5,5656,4,2,low,F,3,196,0
569,A,Flight,3,5223,4,3,low,M,1,219,1
570,B,Road,9,5224,2,7,low,F,4,255,1
571,C,Ship,30,3928,3,2,medium,M,2,210,1
572,A,Ship,5,5647,4,2,medium,F,1,157,0
573,D,Road,1,4247,4,2,medium,F,5,239,0
574,A,Road,7,4390,4,2,low,M,5,259,1
575,B,Ship,6,1736,4,5,medium,F,2,264,1
576,A,Ship,10,5528,4,4,low,F,2,239,1
577,A,Flight,7,4834,4,3,low,F,3,177,1
578,D,Road,57,3741,4,2,medium,M,3,209,1
579,A,Flight,21,2351,3,3,medium,M,2,227,1
580,B,Road,23,1930,2,3,low,F,3,151,1
581,B,Ship,8,4879,4,4,low,M,3,134,1
582,D,Ship,1,5677,4,3,low,F,1,180,0
583,A,Ship,4,5275,3,2,low,F,5,135,1
584,F,Ship,25,3689,3,3,low,M,1,263,1
585,F,Road,2,5327,4,2,medium,M,2,173,0
586,C,Road,7,4717,4,2,low,F,3,204,1
587,A,Road,10,4668,5,4,medium,M,1,238,0
588,F,Road,5,4061,4,3,medium,M,4,179,1
589,F,Ship,29,1349,4,5,low,M,3,163,1
590,C,Ship,1,5862,3,2,low,M,2,258,0
591,A,Ship,1,1372,6,4,medium,F,4,292,1
592,D,Ship,3,5031,4,3,low,M,4,180,0
593,F,Road,2,4246,4,6,medium,M,3,250,0
594,D,Ship,8,4651,6,3,low,F,3,98,1
595,F,Ship,8,5865,4,3,low,F,2,255,0
596,F,Flight,4,4787,4,3,low,F,1,240,0
597,C,Road,36,3381,5,2,medium,F,5,230,1
598,F,Ship,2,5135,4,3,medium,M,4,139,0
599,F,Ship,2,1150,3,2,medium,F,2,135,1
600,F,Ship,3,5118,5,3,low,F,1,181,0
601,D,Ship,7,5299,3,3,medium,M,4,248,0
602,F,Ship,4,5717,4,3,medium,M,2,181,0
603,F,Road,4,5500,3,7,high,M,4,180,0
604,A,Ship,9,5095,4,2,medium,M,4,247,0
605,F,Ship,1,4180,3,3,low,F,3,192,1
606,F,Ship,17,3085,4,3,low,M,5,268,1
607,D,Ship,4,4855,5,4,low,F,1,170,1
608,D,Ship,39,2424,2,4,medium,M,2,188,1
609,F,Ship,3,4622,4,2,medium,M,2,137,1
610,C,Flight,5,4693,3,2,low,F,4,148,1
611,C,Ship,1,1384,7,4,low,F,3,262,1
612,C,Flight,46,2484,2,3,medium,F,2,184,1
613,F,Ship,7,4038,3,4,high,F,2,251,0
614,D,Road,10,1173,4,5,low,F,4,233,1
615,C,Road,6,5261,3,3,low,F,3,241,0
616,D,Ship,7,5216,6,7,high,M,5,263,1
617,B,Ship,47,3974,4,2,low,F,5,185,1
618,D,Ship,8,4996,4,3,low,F,1,234,0
619,D,Ship,39,3719,4,3,low,F,1,264,1
620,C,Road,8,5227,4,6,low,M,2,231,0
621,F,Ship,54,1056,3,2,medium,F,4,136,1
622,F,Road,5,5019,5,3,low,F,1,145,0
623,F,Ship,2,5177,3,4,low,M,5,191,1
624,C,Flight,16,1955,4,5,low,F,4,127,1
625,B,Ship,8,4388,6,5,medium,F,4,227,0
626,C,Flight,3,5177,4,3,medium,M,1,265,0
627,D,Ship,1,4357,4,7,medium,F,5,186,0
628,D,Ship,39,2459,4,3,high,F,2,220,1
629,A,Ship,8,1097,4,5,low,F,2,233,0
630,C,Ship,10,1683,5,5,medium,F,5,251,0
631,F,Ship,8,1892,7,4,medium,M,3,267,1
632,B,Ship,33,1694,7,3,low,F,4,192,1
633,C,Ship,6,5893,3,2,low,M,5,228,0
634,A,Flight,2,5252,5,8,high,M,2,264,1
635,C,Ship,3,4811,3,3,medium,F,4,212,0
636,B,Flight,8,1001,5,5,medium,M,3,260,0
637,F,Ship,4,5692,3,2,low,F,5,174,0
638,F,Road,19,2167,3,3,medium,F,3,205,1
639,F,Ship,1,1105,6,4,medium,M,5,310,1
640,F,Road,18,2849,4,3,high,F,3,253,1
641,F,Flight,57,1949,3,6,medium,M,4,145,1
642,D,Ship,3,1406,4,4,low,F,3,192,1
643,F,Ship,9,1227,5,5,medium,M,2,261,1
644,A,Ship,8,5029,5,4,low,M,5,135,0
645,C,Road,7,2424,3,3,low,M,4,262,1
646,C,Ship,27,2249,3,6,low,F,4,285,1
647,D,Ship,2,3830,4,4,medium,F,4,212,1
648,F,Flight,1,1488,5,5,low,M,1,262,1
649,F,Ship,6,4226,2,3,medium,F,4,208,1
650,A,Ship,3,1504,3,5,low,F,3,183,0
651,B,Ship,6,5787,6,4,low,M,2,225,1
652,A,Ship,8,1553,6,4,medium,M,2,282,0
653,A,Ship,2,5594,5,4,low,F,1,197,1
654,F,Road,4,3534,3,3,medium,F,4,218,1
655,B,Flight,4,4259,5,2,high,F,4,99,0
656,D,Ship,2,4169,4,2,medium,F,3,225,1
657,C,Road,8,4241,3,2,medium,M,3,133,0
658,F,Ship,48,2627,5,8,low,F,5,224,1
659,C,Ship,1,4769,3,3,low,M,3,160,0
660,D,Ship,10,4740,4,4,medium,F,3,255,0
661,A,Ship,2,1429,5,5,medium,F,1,237,1
662,B,Ship,47,1308,4,3,low,M,1,257,1
663,D,Flight,9,5665,3,3,medium,F,3,263,1
664,F,Ship,1,4533,5,2,medium,F,3,246,0
665,A,Flight,7,4375,3,2,low,F,1,166,0
666,B,Ship,10,1897,6,5,medium,M,3,265,0
667,B,Ship,4,4634,4,3,low,M,1,196,1
668,A,Ship,4,1095,3,3,low,F,4,176,1
669,A,Ship,2,1573,4,5,low,M,4,254,1
670,A,Ship,1,4913,3,2,medium,M,5,233,0
671,A,Ship,11,3825,4,7,medium,F,5,253,1
672,B,Ship,3,1499,5,4,low,F,1,279,0
673,A,Ship,4,1537,5,5,low,F,4,269,1
674,D,Ship,5,1588,6,4,low,M,1,305,0
675,B,Ship,3,4970,3,3,low,M,3,264,0
676,F,Ship,2,1937,5,5,low,F,3,245,0
677,B,Ship,44,2651,3,2,low,F,1,200,1
678,F,Ship,9,1716,4,5,medium,F,4,267,1
679,F,Ship,2,5526,3,2,high,F,2,204,0
680,C,Ship,3,1453,4,3,high,F,1,166,1
681,B,Road,9,4483,3,10,medium,M,2,268,0
682,D,Road,5,4140,4,2,low,M,1,150,0
683,A,Ship,6,5579,2,2,low,F,4,180,0
684,D,Ship,1,1605,4,5,low,M,1,263,1
685,C,Road,2,4418,4,3,low,M,1,195,0
686,A,Ship,1,1642,2,2,medium,F,2,161,1
687,F,Ship,1,5761,3,4,medium,F,1,217,1
688,A,Ship,25,2443,4,3,low,F,4,192,1
689,C,Ship,9,4500,5,5,low,F,5,266,0
690,D,Road,7,5910,3,3,high,M,2,217,0
691,B,Ship,1,4045,4,3,low,M,3,192,1
692,C,Road,10,5492,4,5,low,M,1,213,0
693,C,Ship,3,4392,4,6,low,F,2,177,1
694,B,Ship,5,1970,5,5,low,F,1,256,0
695,F,Ship,2,1158,3,5,low,F,2,183,1
696,F,Ship,10,4013,6,2,low,M,5,167,1
697,F,Ship,8,1548,5,5,medium,M,4,263,0
698,F,Road,10,5483,4,4,low,F,4,155,1
699,B,Ship,2,1491,7,4,low,M,2,285,1
700,C,Ship,3,4130,4,3,low,F,2,192,1
701,B,Ship,10,4643,4,3,high,M,2,258,1
702,C,Ship,2,5712,4,3,low,M,2,273,0
703,D,Ship,5,5513,3,2,high,F,4,145,0
704,A,Ship,43,3273,4,3,medium,F,2,252,1
705,C,Ship,5,5339,3,6,low,M,1,212,0
706,C,Ship,6,4493,6,4,low,F,4,224,0
707,F,Road,3,1724,5,5,low,F,2,259,1
708,B,Ship,63,3109,4,3,medium,F,5,220,1
709,C,Flight,4,1263,6,4,low,F,1,279,1
710,D,Ship,9,1080,6,4,low,F,1,303,0
711,F,Ship,7,4542,3,4,medium,F,3,261,1
712,B,Flight,58,2579,4,3,medium,M,3,258,1
713,A,Ship,1,5765,3,3,medium,M,4,113,1
714,F,Ship,2,5766,5,5,medium,M,1,206,0
715,D,Flight,4,5769,4,3,medium,F,3,136,1
716,A,Ship,8,5869,3,3,medium,M,2,224,0
717,F,Ship,10,1919,6,6,low,F,2,293,1
718,F,Ship,37,2289,4,3,medium,F,5,258,1
719,D,Ship,5,1458,4,5,medium,M,5,255,1
720,D,Ship,4,4104,4,2,low,M,4,218,1
721,D,Ship,55,2782,4,3,medium,F,4,244,1
722,A,Ship,4,4191,3,3,medium,M,4,100,0
723,D,Ship,2,5655,5,2,low,F,5,240,0
724,C,Road,1,4490,3,3,medium,M,4,199,1
725,B,Road,59,2868,4,3,medium,M,4,248,1
726,A,Ship,1,1021,5,6,low,M,1,254,0
727,A,Ship,1,5873,3,6,medium,M,2,259,0
728,F,Ship,10,5907,4,2,low,F,5,141,1
729,F,Ship,5,4919,5,2,medium,F,4,219,1
730,F,Ship,7,5203,2,5,low,F,2,206,0
731,A,Ship,7,5967,4,3,medium,M,2,201,1
732,F,Road,34,1053,3,2,medium,M,1,148,1
733,B,Ship,10,1266,6,4,low,M,4,275,1
734,F,Ship,54,2158,5,2,medium,F,1,201,1
735,F,Road,3,5704,4,2,low,F,5,159,0
736,A,Ship,4,5139,3,2,medium,M,4,187,1
737,B,Ship,3,1007,5,5,high,F,4,217,1
738,B,Ship,35,1625,6,4,low,M,2,294,1
739,B,Road,3,1747,6,4,low,F,1,286,1
740,F,Flight,9,4329,4,4,medium,M,2,180,0
741,D,Flight,8,1145,3,2,low,M,4,156,1
742,F,Ship,9,4411,4,3,medium,F,5,205,0
743,A,Ship,6,1771,3,6,low,M,3,273,1
744,D,Ship,11,1522,2,3,medium,F,3,172,1
745,D,Ship,9,4145,4,2,low,M,3,133,0
746,F,Ship,7,5917,3,10,medium,F,1,203,1
747,F,Flight,43,1714,4,2,low,F,2,134,1
748,A,Ship,10,5554,6,6,medium,F,4,172,1
749,F,Ship,49,1078,3,6,medium,M,3,138,1
750,C,Road,1,3982,4,3,medium,M,3,244,1
751,F,Ship,7,1627,3,4,medium,F,4,165,1
752,A,Ship,6,5861,4,6,low,F,1,261,0
753,B,Ship,63,1946,3,3,low,F,3,149,1
754,F,Ship,8,4357,3,4,medium,F,3,150,1
755,B,Flight,3,5807,3,3,medium,M,2,160,0
756,C,Flight,50,2587,2,3,low,M,5,202,1
757,F,Ship,20,1531,4,3,medium,M,3,136,1
758,F,Ship,8,4339,5,4,low,F,5,132,1
759,F,Ship,8,1382,5,5,medium,M,1,242,1
760,F,Ship,6,5755,5,7,high,M,5,231,0
761,C,Ship,1,5909,4,2,medium,F,2,193,0
762,F,Road,5,1263,4,4,low,M,4,150,1
763,D,Ship,10,5974,4,3,low,M,1,152,0
764,C,Road,7,4619,3,2,low,F,5,275,0
765,F,Ship,2,5840,4,2,medium,M,4,216,1
766,C,Ship,7,5364,4,2,medium,M,3,229,1
767,F,Ship,43,1301,3,2,low,F,5,156,1
768,C,Road,28,2211,4,3,low,F,1,226,1
769,F,Flight,10,5400,5,4,low,F,2,143,0
770,F,Ship,1,4170,4,5,medium,F,1,165,1
771,A,Ship,5,4754,3,3,medium,M,3,253,1
772,D,Ship,3,4961,4,2,medium,M,3,175,1
773,B,Road,3,5837,5,3,high,F,5,265,1
774,F,Flight,5,1060,7,4,medium,M,3,247,0
775,F,Ship,3,5545,4,3,medium,M,4,159,0
776,B,Road,46,1299,4,3,medium,M,3,137,1
777,F,Ship,8,5724,4,2,low,M,4,151,0
778,C,Ship,10,5475,5,2,medium,M,5,250,1
779,F,Ship,6,4428,5,3,medium,F,4,262,0
780,B,Ship,9,1978,4,5,low,F,5,237,1
781,F,Ship,20,1082,5,2,low,F,1,144,1
782,A,Ship,3,4474,5,2,low,M,3,263,1
783,C,Road,10,4289,4,3,low,M,4,141,0
784,F,Ship,3,1046,5,5,low,F,2,248,1
785,C,Road,54,2611,4,4,low,F,1,273,1
786,F,Road,10,5585,3,3,medium,F,5,195,0
787,D,Ship,6,4335,4,3,medium,M,4,135,1
788,C,Ship,4,5540,4,3,medium,M,1,252,0
789,F,Flight,8,4283,5,2,medium,M,5,262,0
790,F,Flight,2,4566,2,2,medium,M,3,226,0
791,F,Ship,1,4316,4,4,high,F,2,233,0
792,B,Road,13,3015,4,3,low,M,1,264,1
793,F,Ship,9,1051,5,3,low,M,4,133,1
794,F,Road,1,1199,5,6,low,M,2,244,0
795,B,Road,8,1651,5,5,medium,M,1,218,1
796,C,Flight,56,1490,3,3,low,M,3,135,1
797,F,Ship,5,1972,6,4,low,F,4,287,1
798,F,Ship,4,5423,3,3,low,M,5,197,0
799,F,Road,7,1383,7,4,low,F,2,297,1
800,F,Ship,10,5973,5,2,medium,F,1,185,1
801,D,Ship,43,3277,3,3,low,F,1,249,1
802,F,Ship,9,4492,4,4,low,M,3,254,0
803,B,Ship,9,5178,4,5,medium,M,2,195,1
804,F,Ship,10,5065,4,4,medium,M,1,282,0
805,B,Ship,3,4940,3,3,medium,M,2,226,1
806,A,Ship,1,5939,4,2,low,F,2,272,1
807,A,Road,62,1945,5,3,low,F,1,179,1
808,D,Ship,55,1281,3,3,low,F,4,110,1
809,D,Ship,1,4918,3,3,medium,M,2,219,1
810,F,Ship,4,4186,4,3,medium,F,2,271,1
811,D,Ship,2,5892,4,2,medium,F,4,174,0
812,F,Flight,8,4584,5,5,low,F,1,137,0
813,A,Road,8,5076,5,3,low,M,4,233,1
814,B,Ship,6,4734,3,4,medium,M,1,244,1
815,C,Road,6,1611,6,4,medium,F,1,295,0
816,D,Road,40,3516,4,3,medium,M,5,220,1
817,F,Ship,38,3705,4,3,medium,M,3,272,1
818,A,Ship,5,1708,6,4,high,F,3,289,0
819,D,Ship,49,3187,5,5,medium,F,1,198,1
820,B,Ship,7,4817,4,3,medium,M,5,136,1
821,A,Road,1,5409,4,2,medium,F,3,167,1
822,A,Ship,4,4943,3,8,medium,M,1,242,0
823,A,Ship,7,4147,3,2,medium,F,1,149,1
824,F,Ship,9,1932,5,5,medium,F,1,234,1
825,D,Road,2,4363,3,3,low,M,3,183,0
826,F,Ship,9,4388,2,6,medium,F,4,187,0
827,C,Ship,8,5014,5,4,low,M,2,156,0
828,D,Flight,7,1943,6,4,low,M,2,268,0
829,B,Ship,8,1717,7,4,low,F,4,296,1
830,D,Ship,5,4549,5,4,low,M,1,151,0
831,D,Flight,6,4984,5,2,high,M,1,228,1
832,F,Ship,14,3479,3,3,medium,M,3,261,1
833,B,Ship,3,5396,3,3,low,M,3,178,1
834,D,Ship,6,5165,3,3,high,M,2,201,1
835,D,Ship,2,5860,3,3,medium,M,3,135,0
836,A,Flight,5,4554,5,2,low,M,4,172,1
837,B,Road,2,5962,5,2,medium,F,4,269,0
838,C,Ship,18,1613,3,4,low,M,1,147,1
839,C,Ship,8,4982,3,3,medium,F,2,172,1
840,B,Flight,2,1858,6,4,medium,M,4,247,1
841,F,Ship,37,2938,4,5,low,M,3,286,1
842,A,Flight,10,4032,3,3,medium,M,4,201,1
843,C,Ship,2,4883,5,6,low,F,5,175,1
844,B,Ship,8,1306,4,5,low,M,1,258,0
845,F,Flight,10,1276,5,5,low,M,2,219,0
846,B,Ship,7,5192,6,3,low,F,4,271,1
847,C,Flight,1,4135,2,2,high,M,1,173,1
848,A,Ship,7,4004,3,3,medium,M,1,133,1
849,F,Road,8,4680,5,3,low,F,2,198,0
850,B,Road,54,1511,5,5,high,F,5,161,1
851,C,Ship,2,1400,5,5,low,M,1,240,1
852,A,Ship,4,4003,5,4,medium,F,5,194,0
853,F,Ship,1,4219,4,3,medium,M,3,191,0
854,A,Ship,2,4853,2,3,medium,M,5,107,0
855,B,Ship,9,1551,5,4,low,F,5,263,0
856,D,Flight,9,5236,3,3,medium,M,2,257,0
857,C,Ship,4,5578,4,3,low,F,2,192,1
858,D,Ship,9,1157,6,4,low,M,2,255,0
859,A,Ship,10,4967,4,4,medium,F,4,218,0
860,F,Ship,3,4865,3,2,low,F,4,197,0
861,D,Ship,10,4570,4,4,high,M,1,192,1
862,B,Ship,9,1483,6,5,low,M,3,219,1
863,C,Road,7,1932,4,5,medium,M,3,268,1
864,B,Ship,1,1798,5,3,low,M,2,157,1
865,F,Ship,55,2259,3,2,medium,M,3,225,1
866,F,Ship,56,3135,4,3,medium,F,1,198,1
867,D,Ship,1,4647,3,3,high,M,3,169,0
868,A,Road,28,3707,3,3,medium,M,4,202,1
869,D,Ship,9,5173,5,3,low,F,1,149,1
870,A,Flight,1,4883,5,2,low,M,5,272,1
871,F,Ship,3,5365,2,3,medium,F,2,258,1
872,D,Ship,49,2803,4,3,medium,M,1,272,1
873,F,Road,10,5674,4,10,high,M,1,154,1
874,C,Flight,1,4155,4,2,low,F,5,176,0
875,C,Ship,8,5868,4,2,medium,F,3,229,0
876,D,Ship,4,4476,4,7,high,M,1,211,1
877,A,Ship,6,4617,4,5,low,F,3,104,1
878,D,Ship,7,1563,7,5,medium,F,4,308,1
879,F,Ship,1,4379,5,5,low,F,5,177,1
880,A,Ship,10,4011,5,4,medium,F,3,235,0
881,F,Flight,29,3768,3,4,high,M,2,270,1
882,B,Ship,9,1096,6,4,medium,M,4,286,1
883,D,Road,1,1477,7,4,medium,M,5,308,1
884,F,Ship,10,5023,5,3,low,F,1,183,0
885,F,Ship,8,4861,4,3,low,F,3,222,0
886,F,Ship,4,1373,7,5,low,M,4,277,0
887,D,Ship,5,5623,5,4,low,M,2,237,1
888,A,Ship,2,3729,3,2,medium,F,4,240,1
889,D,Ship,5,5050,2,2,low,F,3,224,0
890,C,Flight,6,5895,4,3,low,F,5,221,0
891,B,Ship,41,1914,3,3,low,F,1,138,1
892,A,Ship,3,5923,4,3,low,M,2,156,0
893,F,Road,9,4298,5,3,low,M,2,251,1
894,A,Road,61,1053,3,2,medium,F,3,150,1
895,B,Ship,9,5034,4,4,medium,F,5,272,1
896,A,Ship,3,4411,5,3,low,M,4,235,1
897,F,Ship,65,1667,5,3,medium,M,2,172,1
898,C,Ship,8,4969,4,3,low,F,4,186,1
899,A,Ship,6,3361,4,3,low,F,5,188,1
900,A,Ship,62,2935,3,2,low,M,4,209,1
901,D,Ship,10,4078,5,3,medium,F,1,246,1
902,D,Ship,8,1551,7,4,low,M,2,307,0
903,B,Ship,7,1941,6,4,low,M,2,309,0
904,C,Ship,2,4410,4,3,low,M,3,197,0
905,C,Ship,9,4280,4,10,high,F,2,142,1
906,F,Road,9,4955,4,3,low,M,2,202,0
907,F,Ship,4,5622,4,2,low,F,3,181,1
908,F,Ship,4,1163,7,5,medium,F,3,250,1
909,D,Road,3,4435,3,3,medium,F,5,194,1
910,B,Road,5,1484,5,5,medium,M,2,223,1
911,B,Ship,6,4257,5,3,medium,M,4,230,0
912,F,Ship,5,5137,5,3,low,F,4,201,0
913,F,Ship,37,1079,2,3,medium,F,5,163,1
914,F,Flight,4,5102,4,7,medium,F,1,259,0
915,F,Ship,27,3393,4,2,high,M,2,234,1
916,B,Ship,2,5828,3,3,medium,F,1,258,1
917,C,Ship,6,1726,5,5,low,M,2,228,1
918,F,Ship,54,1614,3,2,low,F,2,162,1
919,D,Ship,4,5578,5,2,medium,F,1,181,1
920,F,Road,5,5029,4,3,medium,M,4,246,1
921,A,Ship,1,5408,4,3,medium,F,3,228,1
922,B,Ship,6,5473,4,2,low,F,3,211,1
923,F,Ship,10,1846,5,5,low,F,3,242,1
924,B,Ship,2,5012,4,8,medium,F,2,139,1
925,C,Ship,2,4615,2,3,low,M,1,180,1
926,F,Ship,1,4369,5,3,medium,F,4,237,0
927,B,Ship,8,1096,4,6,medium,M,2,259,1
928,F,Flight,9,5730,4,6,medium,M,4,198,1
929,A,Ship,6,4908,4,2,low,M,3,246,0
930,C,Ship,4,4793,4,2,low,F,4,203,0
931,A,Road,10,1648,2,4,low,F,3,264,1
932,F,Road,1,1320,5,5,medium,F,4,244,0
933,C,Road,13,1128,2,3,low,M,2,127,1
934,F,Ship,25,2023,3,3,medium,F,2,183,1
935,D,Ship,32,1788,2,5,low,M,4,121,1
936,D,Ship,1,5783,4,4,medium,M,3,236,1
937,A,Ship,10,1366,6,4,medium,M,4,290,0
938,F,Flight,4,1764,6,4,low,F,2,293,1
939,A,Ship,6,5474,3,4,medium,F,1,110,1
940,C,Ship,7,5292,5,2,low,M,4,267,0
941,F,Ship,3,5739,3,3,low,M,3,200,0
942,D,Ship,52,3824,5,2,medium,M,3,224,1
943,C,Road,5,4874,2,5,high,M,4,108,1
944,F,Road,4,1952,5,6,medium,M,2,221,1
945,F,Ship,10,5307,6,3,low,F,5,176,0
946,B,Road,3,5299,6,5,medium,M,1,237,1
947,F,Flight,1,4803,3,3,low,M,5,208,0
948,A,Ship,10,2263,4,3,medium,F,3,185,1
949,C,Ship,9,5360,6,2,low,F,3,142,1
950,A,Flight,8,4759,3,5,low,F,1,166,1
951,D,Ship,12,3400,5,2,low,F,3,197,1
952,F,Road,31,1689,6,2,low,F,4,160,1
953,C,Ship,10,4358,3,3,low,M,1,159,1
954,B,Ship,4,1913,5,5,low,F,2,231,1
955,C,Flight,1,4500,5,2,low,F,3,169,1
956,A,Road,2,4735,5,4,medium,F,1,142,1
957,B,Ship,19,1551,2,3,low,M,1,255,1
958,F,Ship,9,1685,4,3,low,F,5,146,1
959,C,Ship,8,5881,3,2,low,M,5,183,1
960,B,Road,2,4162,5,3,low,F,1,203,1
961,C,Ship,9,4278,3,2,high,M,4,252,0
962,D,Ship,2,1071,6,4,low,F,1,254,0
963,F,Ship,1,4097,2,4,low,M,1,125,1
964,F,Ship,8,5623,4,8,low,F,2,225,0
965,C,Ship,6,5058,3,3,medium,M,2,227,0
966,F,Road,2,1187,6,3,low,M,4,136,0
967,F,Ship,45,3158,4,3,medium,M,1,222,1
968,B,Road,6,4031,3,6,medium,F,4,188,1
969,F,Flight,1,5385,5,2,medium,F,3,171,1
970,A,Ship,40,2668,5,3,low,M,1,216,1
971,C,Road,5,1253,6,4,low,M,1,255,1
972,A,Ship,4,5610,4,3,low,F,1,151,1
973,C,Ship,10,4018,4,5,low,F,1,160,1
974,B,Road,9,4618,4,5,medium,M,2,238,0
975,C,Ship,7,1869,3,4,low,M,3,182,1
976,C,Flight,5,4167,3,3,high,M,2,227,1
977,A,Ship,1,1235,4,5,low,F,1,253,0
978,A,Ship,44,3809,3,3,medium,F,2,183,1
979,F,Ship,26,3336,3,5,high,F,2,184,1
980,C,Flight,27,2034,4,2,low,M,3,213,1
981,A,Ship,8,4344,4,4,low,F,5,157,1
982,F,Ship,5,5409,6,4,medium,M,5,215,1
983,D,Ship,27,3957,5,2,low,M,5,271,1
984,C,Flight,2,4860,5,6,medium,F,5,103,0
985,C,Ship,1,5325,3,3,medium,F,1,245,0
986,A,Ship,4,4965,3,3,medium,F,1,203,0
987,F,Ship,8,4192,4,5,low,F,4,101,0
988,A,Ship,6,4114,4,2,low,F,3,221,1
989,D,Ship,7,4344,4,5,medium,F,3,158,1
990,B,Ship,6,5942,4,2,medium,F,4,155,0
991,A,Flight,3,1503,6,4,low,M,4,266,1
992,B,Ship,6,1068,5,5,low,M,5,258,1
993,D,Flight,1,5043,3,5,medium,F,3,262,0
994,F,Ship,8,4826,4,3,low,M,3,245,0
995,C,Ship,5,4494,4,6,high,M,4,176,1
996,F,Ship,5,1073,7,4,medium,M,4,269,0
997,B,Ship,3,1155,4,6,low,F,3,245,0
998,F,Ship,51,3976,3,2,medium,F,1,203,1
999,F,Ship,3,1086,4,5,low,F,2,253,1
1000,D,Ship,2,5330,4,3,medium,F,3,170,1
1001,C,Ship,9,4895,5,3,low,F,1,151,0
1002,A,Ship,1,5694,3,3,high,F,1,186,1
1003,F,Ship,5,4833,4,5,low,F,5,226,0
1004,F,Ship,10,1020,5,5,medium,M,1,254,0
1005,C,Road,3,5713,3,2,low,F,3,140,0
1006,F,Ship,10,5580,3,5,medium,M,3,232,0
1007,D,Ship,6,5926,3,4,medium,F,1,204,1
1008,F,Ship,9,1381,4,5,low,M,5,228,0
1009,A,Ship,9,5652,4,7,high,M,3,211,1
1010,B,Road,2,5396,5,4,low,F,3,194,0
1011,D,Ship,2,1437,5,4,low,M,3,287,0
1012,C,Ship,3,4176,4,3,low,F,3,262,0
1013,C,Ship,6,5543,4,2,low,F,2,220,0
1014,A,Ship,6,5267,3,2,medium,F,1,221,0
1015,B,Ship,3,4345,5,3,high,F,1,146,1
1016,A,Ship,56,2175,3,10,low,M,1,235,1
1017,C,Road,7,1260,6,4,low,F,1,308,1
1018,B,Ship,8,2952,6,4,medium,M,1,193,1
